20
10000000.000000
#0
1.000000e+22	7.365642e+05	4.356517e+05	-1.469466e+05	-5.134255e+02	-8.497834e+02	-1.194256e+02
1.000000e+22	4.680471e+06	4.475082e+06	9.730827e+05	6.137315e+02	-7.648474e+02	-1.958115e+02
#50
1.000000e+22	-7.488922e+05	-1.994429e+06	-4.688309e+06	3.576538e+02	9.535029e+02	2.421092e+02
1.000000e+22	-5.127289e+06	1.008319e+06	-4.607015e+05	-9.451620e+02	1.184915e+01	-2.838115e+02
1.000000e+22	-1.395278e+06	-3.989945e+06	-3.395230e+06	4.093933e+02	3.329247e+02	8.605876e+02
1.000000e+22	-4.269805e+06	-2.296399e+06	-6.908623e+05	6.218110e+02	-3.764214e+02	7.135548e+02
1.000000e+22	-2.686167e+06	-1.286528e+06	1.214579e+06	-5.251314e+01	-4.225805e+02	8.990621e+02
1.000000e+22	3.459484e+06	4.232236e+06	4.553409e+05	-6.183723e+02	-7.684182e+02	-1.928505e+02
1.000000e+22	9.927817e+05	1.049412e+06	1.141104e+06	-4.478217e+02	-8.967348e+02	1.176243e+02
1.000000e+22	-4.386552e+06	-3.391180e+06	4.667166e+06	5.433078e+02	6.545489e+02	5.295020e+02
1.000000e+22	-2.783549e+06	2.370673e+06	2.527662e+06	-2.945907e+02	6.020481e+02	-7.420572e+02
1.000000e+22	1.321696e+06	-4.480607e+06	4.970433e+06	-2.288749e+01	-5.680545e+02	8.101055e+02
1.000000e+22	-3.010484e+06	-1.254880e+06	-1.424118e+06	6.570502e+02	6.176326e+02	4.378639e+02
1.000000e+22	-5.628741e+05	-3.061535e+06	2.289139e+06	-1.372128e+02	-5.254744e+02	-8.429258e+02
1.000000e+22	-9.107912e+05	-1.581518e+06	-4.362241e+06	6.487551e+02	6.474116e+02	3.142909e+02
1.000000e+22	2.230485e+06	3.812450e+06	-3.153700e+06	-7.616140e+02	2.609834e+02	6.012258e+02
1.000000e+22	3.691140e+06	2.887360e+05	2.441202e+06	3.490842e+02	-7.758524e+02	5.080193e+02
1.000000e+22	-4.591981e+06	-1.523756e+06	-1.539489e+04	-5.590222e+02	-6.246878e+02	-5.379623e+02
1.000000e+22	5.366299e+06	-7.278363e+05	-7.143178e+05	6.617063e+02	-6.068768e+02	4.238747e+02
1.000000e+22	-4.439715e+06	-1.549704e+06	1.183982e+06	-5.636919e+02	7.192506e+02	3.996627e+02
1.000000e+22	2.216313e+05	-4.129552e+05	-2.632478e+05	-5.172384e+02	-8.476616e+02	-1.132728e+02
1.000000e+22	5.280567e+06	3.712856e+06	7.727285e+05	5.898681e+02	-7.628018e+02	-2.027611e+02
#100
1.000000e+22	-3.980925e+05	-9.918020e+05	-4.374508e+06	3.726984e+02	1.045152e+03	4.276521e+02
1.000000e+22	-6.065841e+06	1.013488e+06	-7.422438e+05	-9.323387e+02	-1.711904e-01	-2.792330e+02
1.000000e+22	-9.861438e+05	-3.649152e+06	-2.531812e+06	4.086207e+02	3.480850e+02	8.667666e+02
1.000000e+22	-3.649900e+06	-2.655728e+06	3.044056e+04	6.176390e+02	-3.470131e+02	7.240133e+02
1.000000e+22	-2.742135e+06	-1.709323e+06	2.106608e+06	-5.745714e+01	-4.225948e+02	8.848976e+02
1.000000e+22	2.841362e+06	3.458919e+06	2.620547e+05	-6.188701e+02	-7.776810e+02	-1.940170e+02
1.000000e+22	5.421973e+05	1.485264e+05	1.255301e+06	-4.538193e+02	-9.047508e+02	1.104995e+02
1.000000e+22	-3.840665e+06	-2.734287e+06	5.191325e+06	5.482915e+02	6.589214e+02	5.186451e+02
1.000000e+22	-3.076578e+06	2.967060e+06	1.782242e+06	-2.914822e+02	5.907137e+02	-7.482353e+02
1.000000e+22	1.296941e+06	-5.045876e+06	5.777034e+06	-2.640091e+01	-5.626487e+02	8.032906e+02
1.000000e+22	-2.354806e+06	-6.406454e+05	-9.791764e+05	6.562457e+02	6.103608e+02	4.505206e+02
1.000000e+22	-7.030492e+05	-3.581427e+06	1.442883e+06	-1.433158e+02	-5.134850e+02	-8.494360e+02
1.000000e+22	-2.585256e+05	-9.836486e+05	-4.105786e+06	6.255973e+02	5.538865e+02	1.516954e+02
1.000000e+22	1.468016e+06	4.069982e+06	-2.548945e+06	-7.632041e+02	2.537004e+02	6.082108e+02
1.000000e+22	4.036264e+06	-4.866670e+05	2.945360e+06	3.413576e+02	-7.749989e+02	5.003878e+02
1.000000e+22	-5.133840e+06	-2.152953e+06	-5.506178e+05	-5.262664e+02	-6.296499e+02	-5.302753e+02
1.000000e+22	6.023463e+06	-1.333045e+06	-2.889969e+05	6.526476e+02	-6.035179e+02	4.266413e+02
1.000000e+22	-4.994706e+06	-8.321000e+05	1.572160e+06	-5.464658e+02	7.148860e+02	3.803200e+02
1.000000e+22	-2.992842e+05	-1.259994e+06	-3.742211e+05	-5.254870e+02	-8.462740e+02	-1.090240e+02
1.000000e+22	5.864253e+06	2.947855e+06	5.691170e+05	5.781574e+02	-7.673929e+02	-2.042098e+02
#150
1.000000e+22	9.104471e+04	-2.692171e+04	-3.843844e+06	5.752598e+02	8.614422e+02	5.429390e+02
1.000000e+22	-6.992405e+06	1.009636e+06	-1.019085e+06	-9.213760e+02	-6.723552e+00	-2.746322e+02
1.000000e+22	-5.785577e+05	-3.293616e+06	-1.659642e+06	4.060727e+02	3.630964e+02	8.790628e+02
1.000000e+22	-3.029205e+06	-2.996025e+06	7.548674e+05	6.254336e+02	-3.348445e+02	7.246055e+02
1.000000e+22	-2.798877e+06	-2.131427e+06	2.984410e+06	-5.548678e+01	-4.214914e+02	8.713064e+02
1.000000e+22	2.220323e+06	2.677456e+06	6.692901e+04	-6.236827e+02	-7.849217e+02	-1.962881e+02
1.000000e+22	8.413986e+04	-7.596800e+05	1.361260e+06	-4.626194e+02	-9.112523e+02	1.010430e+02
1.000000e+22	-3.290231e+06	-2.073989e+06	5.703942e+06	5.523942e+02	6.612477e+02	5.064427e+02
1.000000e+22	-3.366427e+06	3.552228e+06	1.032067e+06	-2.881314e+02	5.798554e+02	-7.517281e+02
1.000000e+22	1.269209e+06	-5.606112e+06	6.577310e+06	-2.892908e+01	-5.579178e+02	7.974037e+02
1.000000e+22	-1.695167e+06	-3.566295e+04	-5.250184e+05	6.631339e+02	5.989251e+02	4.569977e+02
1.000000e+22	-8.494435e+05	-4.087018e+06	5.903913e+05	-1.493898e+02	-4.966809e+02	-8.556451e+02
1.000000e+22	2.497886e+05	-3.509395e+05	-4.040312e+06	4.184252e+02	7.362543e+02	6.666028e+01
1.000000e+22	7.043128e+05	4.319131e+06	-1.937684e+06	-7.641307e+02	2.441452e+02	6.140639e+02
1.000000e+22	4.374338e+06	-1.261311e+06	3.442339e+06	3.349183e+02	-7.742798e+02	4.936717e+02
1.000000e+22	-5.651566e+06	-2.779591e+06	-1.076546e+06	-5.108005e+02	-6.235635e+02	-5.222954e+02
1.000000e+22	6.671992e+06	-1.934924e+06	1.386508e+05	6.444680e+02	-6.001980e+02	4.285497e+02
1.000000e+22	-5.534555e+06	-1.195905e+05	1.948405e+06	-5.338384e+02	7.103682e+02	3.727955e+02
1.000000e+22	-8.296674e+05	-2.104862e+06	-4.818644e+05	-5.342939e+02	-8.439452e+02	-1.063573e+02
1.000000e+22	6.438117e+06	2.178177e+06	3.646764e+05	5.697550e+02	-7.719873e+02	-2.045562e+02
#200
1.000000e+22	6.820792e+05	7.822187e+05	-3.340310e+06	5.940979e+02	7.778113e+02	4.718719e+02
1.000000e+22	-7.909177e+06	1.000962e+06	-1.291727e+06	-9.126782e+02	-1.020539e+01	-2.708834e+02
1.000000e+22	-1.800674e+05	-2.922246e+06	-7.685350e+05	3.855793e+02	3.767805e+02	9.023344e+02
1.000000e+22	-2.397263e+06	-3.326386e+06	1.477845e+06	6.380683e+02	-3.260866e+02	7.202302e+02
1.000000e+22	-2.852233e+06	-2.551801e+06	3.850148e+06	-5.092100e+01	-4.189820e+02	8.607366e+02
1.000000e+22	1.593038e+06	1.889190e+06	-1.306271e+05	-6.312722e+02	-7.916493e+02	-1.988903e+02
1.000000e+22	-3.832976e+05	-1.673081e+06	1.456590e+06	-4.718743e+02	-9.152784e+02	8.957790e+01
1.000000e+22	-2.736284e+06	-1.412822e+06	6.203892e+06	5.552031e+02	6.605238e+02	4.936251e+02
1.000000e+22	-3.652523e+06	4.127247e+06	2.794087e+05	-2.838889e+02	5.705261e+02	-7.533122e+02
1.000000e+22	1.239300e+06	-6.161858e+06	7.372056e+06	-3.078919e+01	-5.536580e+02	7.921991e+02
1.000000e+22	-1.029521e+06	5.575960e+05	-6.654948e+04	6.678180e+02	5.883088e+02	4.592474e+02
1.000000e+22	-1.000926e+06	-4.571613e+06	-2.678479e+05	-1.527375e+02	-4.706487e+02	-8.594467e+02
1.000000e+22	6.504653e+05	4.337796e+05	-3.923730e+06	3.948005e+02	8.146227e+02	1.600943e+02
1.000000e+22	-6.021063e+04	4.557735e+06	-1.321573e+06	-7.649623e+02	2.328503e+02	6.177951e+02
1.000000e+22	4.706463e+06	-2.035192e+06	3.933059e+06	3.294275e+02	-7.734435e+02	4.878708e+02
1.000000e+22	-6.157480e+06	-3.400539e+06	-1.596235e+06	-5.014971e+02	-6.185057e+02	-5.173146e+02
1.000000e+22	7.312806e+06	-2.533474e+06	5.678547e+05	6.372277e+02	-5.968619e+02	4.297690e+02
1.000000e+22	-6.063744e+06	5.890910e+05	2.318647e+06	-5.248782e+02	7.070730e+02	3.678681e+02
1.000000e+22	-1.360407e+06	-2.952199e+06	-5.883009e+05	-5.209630e+02	-8.508473e+02	-1.052700e+02
1.000000e+22	7.004383e+06	1.404110e+06	1.602036e+05	5.628307e+02	-7.761293e+02	-2.042968e+02
#250
1.000000e+22	1.271037e+06	1.545548e+06	-2.888887e+06	5.828334e+02	7.531061e+02	4.360279e+02
1.000000e+22	-8.818249e+06	9.896822e+05	-1.561103e+06	-9.058611e+02	-1.214577e+01	-2.680575e+02
1.000000e+22	1.941497e+05	-2.545448e+06	1.387081e+05	3.658493e+02	3.770785e+02	9.114981e+02
1.000000e+22	-1.753929e+06	-3.647183e+06	2.193841e+06	6.483243e+02	-3.146161e+02	7.112725e+02
1.000000e+22	-2.900163e+06	-2.968949e+06	4.706253e+06	-4.492319e+01	-4.153268e+02	8.517091e+02
1.000000e+22	9.561659e+05	1.093843e+06	-3.309638e+05	-6.436303e+02	-7.985520e+02	-2.010769e+02
1.000000e+22	-8.586591e+05	-2.591023e+06	1.540261e+06	-4.780898e+02	-9.212098e+02	7.832319e+01
1.000000e+22	-2.180363e+06	-7.538263e+05	6.691828e+06	5.564195e+02	6.572639e+02	4.828240e+02
1.000000e+22	-3.933755e+06	4.693884e+06	-4.740645e+05	-2.783688e+02	5.630767e+02	-7.533715e+02
1.000000e+22	1.207796e+06	-6.713570e+06	8.161883e+06	-3.214195e+01	-5.498479e+02	7.875485e+02
1.000000e+22	-3.587883e+05	1.142724e+06	3.916375e+05	6.750624e+02	5.824487e+02	4.556062e+02
1.000000e+22	-1.154972e+06	-5.028022e+06	-1.124312e+06	-1.562407e+02	-4.433870e+02	-8.518463e+02
1.000000e+22	1.047324e+06	1.260390e+06	-3.732871e+06	3.998494e+02	8.346075e+02	2.175466e+02
1.000000e+22	-8.257462e+05	4.784968e+06	-7.027864e+05	-7.661968e+02	2.217480e+02	6.194845e+02
1.000000e+22	5.033482e+06	-2.808127e+06	4.418411e+06	3.246829e+02	-7.723742e+02	4.829300e+02
1.000000e+22	-6.655442e+06	-4.017045e+06	-2.111605e+06	-4.946520e+02	-6.146383e+02	-5.135251e+02
1.000000e+22	7.946829e+06	-3.128703e+06	9.979870e+05	6.308853e+02	-5.935768e+02	4.304163e+02
1.000000e+22	-6.585160e+06	1.294779e+06	2.684583e+06	-5.181565e+02	7.043386e+02	3.641037e+02
1.000000e+22	-1.872113e+06	-3.803641e+06	-6.877674e+05	-5.039502e+02	-8.525096e+02	-9.440147e+01
1.000000e+22	7.564186e+06	6.262028e+05	-4.375155e+04	5.567942e+02	-7.796247e+02	-2.035097e+02
#300
1.000000e+22	1.846367e+06	2.291769e+06	-2.463601e+06	5.680517e+02	7.406330e+02	4.161782e+02
1.000000e+22	-9.721264e+06	9.768908e+05	-1.828033e+06	-9.004692e+02	-1.332923e+01	-2.659395e+02
1.000000e+22	5.532188e+05	-2.168383e+06	1.053301e+06	3.535063e+02	3.769342e+02	9.160949e+02
1.000000e+22	-1.101631e+06	-3.953259e+06	2.896488e+06	6.538179e+02	-2.984575e+02	6.924963e+02
1.000000e+22	-2.942109e+06	-3.382606e+06	5.553766e+06	-3.917848e+01	-4.121807e+02	8.436192e+02
1.000000e+22	3.064481e+05	2.961812e+05	-5.287328e+05	-6.523963e+02	-7.955841e+02	-1.939469e+02
1.000000e+22	-1.337266e+06	-3.515783e+06	1.619101e+06	-4.771995e+02	-9.270453e+02	8.291710e+01
1.000000e+22	-1.623702e+06	-9.841071e+04	7.170453e+06	5.568317e+02	6.536450e+02	4.748745e+02
1.000000e+22	-4.208918e+06	5.253866e+06	-1.226662e+06	-2.719923e+02	5.571014e+02	-7.514394e+02
1.000000e+22	1.175138e+06	-7.261690e+06	8.947303e+06	-3.312078e+01	-5.464677e+02	7.833762e+02
1.000000e+22	3.206964e+05	1.720126e+06	8.406995e+05	6.810472e+02	5.716797e+02	4.429052e+02
1.000000e+22	-1.314466e+06	-5.462169e+06	-1.969742e+06	-1.626576e+02	-4.269009e+02	-8.388608e+02
1.000000e+22	1.450461e+06	2.098102e+06	-3.495030e+06	4.063213e+02	8.393996e+02	2.559276e+02
1.000000e+22	-1.592660e+06	5.001974e+06	-8.329169e+04	-7.675525e+02	2.126612e+02	6.191206e+02
1.000000e+22	5.356070e+06	-3.579865e+06	4.899214e+06	3.205551e+02	-7.710529e+02	4.787641e+02
1.000000e+22	-7.147308e+06	-4.630144e+06	-2.623537e+06	-4.892101e+02	-6.116569e+02	-5.103949e+02
1.000000e+22	8.574917e+06	-3.720731e+06	1.428526e+06	6.253519e+02	-5.904881e+02	4.305945e+02
1.000000e+22	-7.100630e+06	1.997937e+06	3.047162e+06	-5.129083e+02	7.020080e+02	3.611227e+02
1.000000e+22	-2.369826e+06	-4.656739e+06	-7.804303e+05	-4.919061e+02	-8.527966e+02	-9.186353e+01
1.000000e+22	8.118322e+06	-1.548129e+05	-2.466539e+05	5.515097e+02	-7.823142e+02	-2.021832e+02
#350
1.000000e+22	2.407349e+06	3.028363e+06	-2.055308e+06	5.545435e+02	7.333860e+02	4.013375e+02
1.000000e+22	-1.061945e+07	9.631319e+05	-2.093112e+06	-8.961361e+02	-1.412861e+01	-2.643161e+02
1.000000e+22	9.029294e+05	-1.791418e+06	1.968886e+06	3.466534e+02	3.768824e+02	9.147266e+02
1.000000e+22	-4.498111e+05	-4.247729e+06	3.581256e+06	6.498189e+02	-2.916220e+02	6.794248e+02
1.000000e+22	-2.978794e+06	-3.793580e+06	6.393886e+06	-3.442091e+01	-4.099263e+02	8.369538e+02
1.000000e+22	-3.453214e+05	-4.986442e+05	-7.195960e+05	-6.509150e+02	-7.946177e+02	-1.880146e+02
1.000000e+22	-1.810939e+06	-4.441668e+06	1.705663e+06	-4.706355e+02	-9.240666e+02	8.845519e+01
1.000000e+22	-1.066777e+06	5.536123e+05	7.642157e+06	5.569932e+02	6.505090e+02	4.688052e+02
1.000000e+22	-4.478197e+06	5.808405e+06	-1.976328e+06	-2.669676e+02	5.521720e+02	-7.477861e+02
1.000000e+22	1.141643e+06	-7.806628e+06	9.728768e+06	-3.382848e+01	-5.434736e+02	7.796283e+02
1.000000e+22	1.000585e+06	2.287949e+06	1.280254e+06	6.786414e+02	5.647632e+02	4.369613e+02
1.000000e+22	-1.479480e+06	-5.884885e+06	-2.802876e+06	-1.669551e+02	-4.194591e+02	-8.279966e+02
1.000000e+22	1.859696e+06	2.937449e+06	-3.224927e+06	4.120903e+02	8.388143e+02	2.829284e+02
1.000000e+22	-2.360380e+06	5.211263e+06	5.348813e+05	-7.675957e+02	2.062864e+02	6.171025e+02
1.000000e+22	5.674800e+06	-4.350175e+06	5.376199e+06	3.169581e+02	-7.695244e+02	4.752849e+02
1.000000e+22	-7.634219e+06	-5.240600e+06	-3.132568e+06	-4.846964e+02	-6.093236e+02	-5.077014e+02
1.000000e+22	9.197831e+06	-4.309828e+06	1.859061e+06	6.205284e+02	-5.877388e+02	4.304296e+02
1.000000e+22	-7.611374e+06	2.698946e+06	3.407055e+06	-5.086566e+02	7.000398e+02	3.587090e+02
1.000000e+22	-2.857552e+06	-5.507837e+06	-8.720487e+05	-4.840750e+02	-8.489751e+02	-9.126780e+01
1.000000e+22	8.667555e+06	-9.381091e+05	-4.479891e+05	5.470088e+02	-7.841828e+02	-2.003901e+02
#400
1.000000e+22	2.955874e+06	3.759441e+06	-1.660081e+06	5.430285e+02	7.292205e+02	3.898174e+02
1.000000e+22	-1.151373e+07	9.486892e+05	-2.356753e+06	-8.925961e+02	-1.472083e+01	-2.630352e+02
1.000000e+22	1.247386e+06	-1.414999e+06	2.882687e+06	3.426979e+02	3.758573e+02	9.130168e+02
1.000000e+22	1.985521e+05	-4.537174e+06	4.257777e+06	6.472066e+02	-2.874786e+02	6.743490e+02
1.000000e+22	-3.011215e+06	-4.202653e+06	7.228077e+06	-3.060570e+01	-4.083285e+02	8.317068e+02
1.000000e+22	-9.954591e+05	-1.293439e+06	-9.051435e+05	-6.495056e+02	-7.950561e+02	-1.833960e+02
1.000000e+22	-2.279659e+06	-5.363796e+06	1.794044e+06	-4.672527e+02	-9.203579e+02	8.784522e+01
1.000000e+22	-5.097466e+05	1.202750e+06	8.108404e+06	5.570563e+02	6.478507e+02	4.638665e+02
1.000000e+22	-4.743538e+06	6.358558e+06	-2.722283e+06	-2.639925e+02	5.483259e+02	-7.442509e+02
1.000000e+22	1.107545e+06	-8.348743e+06	1.050668e+07	-3.433810e+01	-5.408139e+02	7.762614e+02
1.000000e+22	1.678140e+06	2.850527e+06	1.715341e+06	6.765710e+02	5.606485e+02	4.333877e+02
1.000000e+22	-1.647739e+06	-6.302239e+06	-3.626840e+06	-1.693562e+02	-4.155728e+02	-8.203520e+02
1.000000e+22	2.274511e+06	3.775154e+06	-2.931516e+06	4.175217e+02	8.364063e+02	3.031140e+02
1.000000e+22	-3.127435e+06	5.415216e+06	1.151008e+06	-7.664062e+02	2.018328e+02	6.152617e+02
1.000000e+22	5.990167e+06	-5.118884e+06	5.850009e+06	3.138222e+02	-7.678655e+02	4.724039e+02
1.000000e+22	-8.116967e+06	-5.848970e+06	-3.639071e+06	-4.808589e+02	-6.074658e+02	-5.053265e+02
1.000000e+22	9.816233e+06	-4.896380e+06	2.289321e+06	6.163197e+02	-5.854072e+02	4.300624e+02
1.000000e+22	-8.118219e+06	3.398151e+06	3.764746e+06	-5.050712e+02	6.983977e+02	3.567025e+02
1.000000e+22	-3.339058e+06	-6.354507e+06	-9.627016e+05	-4.792049e+02	-8.443004e+02	-8.989785e+01
1.000000e+22	9.212676e+06	-1.722920e+06	-6.473741e+05	5.432909e+02	-7.853599e+02	-1.983131e+02
#450
1.000000e+22	3.493691e+06	4.487297e+06	-1.275090e+06	5.330216e+02	7.267556e+02	3.806760e+02
1.000000e+22	-1.240479e+07	9.337203e+05	-2.619242e+06	-8.896603e+02	-1.519310e+01	-2.619972e+02
1.000000e+22	1.588844e+06	-1.039778e+06	3.795096e+06	3.404582e+02	3.746317e+02	9.118868e+02
1.000000e+22	8.449315e+05	-4.822904e+06	4.930714e+06	6.456974e+02	-2.841622e+02	6.718175e+02
1.000000e+22	-3.040208e+06	-4.610367e+06	8.057627e+06	-2.752175e+01	-4.071744e+02	8.276098e+02
1.000000e+22	-1.644547e+06	-2.088924e+06	-1.086839e+06	-6.487590e+02	-7.959742e+02	-1.802302e+02
1.000000e+22	-2.745974e+06	-6.282624e+06	1.880848e+06	-4.655662e+02	-9.174351e+02	8.565745e+01
1.000000e+22	4.731936e+04	1.849413e+06	8.570105e+06	5.570701e+02	6.455347e+02	4.596625e+02
1.000000e+22	-5.006548e+06	6.905355e+06	-3.465064e+06	-2.621634e+02	5.454126e+02	-7.414359e+02
1.000000e+22	1.073015e+06	-8.888346e+06	1.128140e+07	-3.470132e+01	-5.384404e+02	7.732378e+02
1.000000e+22	2.353893e+06	3.409626e+06	2.147252e+06	6.749981e+02	5.577006e+02	4.305087e+02
1.000000e+22	-1.817905e+06	-6.716475e+06	-4.444265e+06	-1.708848e+02	-4.130439e+02	-8.147414e+02
1.000000e+22	2.694647e+06	4.610024e+06	-2.620140e+06	4.227388e+02	8.332358e+02	3.191525e+02
1.000000e+22	-3.893163e+06	5.615325e+06	1.765669e+06	-7.650759e+02	1.985129e+02	6.141683e+02
1.000000e+22	6.302596e+06	-5.885900e+06	6.321196e+06	3.110730e+02	-7.661494e+02	4.700275e+02
1.000000e+22	-8.596147e+06	-6.455666e+06	-4.143326e+06	-4.775458e+02	-6.059606e+02	-5.031994e+02
1.000000e+22	1.043069e+07	-5.480809e+06	2.719165e+06	6.126388e+02	-5.834945e+02	4.296156e+02
1.000000e+22	-8.621704e+06	4.095856e+06	4.120580e+06	-5.019089e+02	6.970341e+02	3.549797e+02
1.000000e+22	-3.816530e+06	-7.196630e+06	-1.051712e+06	-4.758667e+02	-8.399569e+02	-8.804755e+01
1.000000e+22	9.754431e+06	-2.508643e+06	-8.446275e+05	5.402698e+02	-7.860269e+02	-1.961563e+02
#500
1.000000e+22	4.022104e+06	5.213260e+06	-8.983419e+05	5.241455e+02	7.253398e+02	3.732025e+02
1.000000e+22	-1.329316e+07	9.183199e+05	-2.880789e+06	-8.871932e+02	-1.559050e+01	-2.611369e+02
1.000000e+22	1.928567e+06	-6.656586e+05	4.706536e+06	3.391112e+02	3.736792e+02	9.110387e+02
1.000000e+22	1.490122e+06	-5.105724e+06	5.601745e+06	6.447744e+02	-2.816418e+02	6.703915e+02
1.000000e+22	-3.066406e+06	-5.017094e+06	8.883544e+06	-2.498294e+01	-4.063325e+02	8.243886e+02
1.000000e+22	-2.293084e+06	-2.885503e+06	-1.265907e+06	-6.483579e+02	-7.972075e+02	-1.780603e+02
1.000000e+22	-3.211025e+06	-7.198826e+06	1.965202e+06	-4.646295e+02	-9.150606e+02	8.303851e+01
1.000000e+22	6.043877e+05	2.493879e+06	9.027876e+06	5.570658e+02	6.434372e+02	4.559746e+02
1.000000e+22	-5.268047e+06	7.449598e+06	-4.205338e+06	-2.609103e+02	5.431781e+02	-7.392022e+02
1.000000e+22	1.038178e+06	-9.425701e+06	1.205325e+07	-3.495625e+01	-5.363116e+02	7.705232e+02
1.000000e+22	3.028228e+06	3.966195e+06	2.576471e+06	6.737046e+02	5.555549e+02	4.279747e+02
1.000000e+22	-1.989380e+06	-7.128556e+06	-5.256736e+06	-1.720262e+02	-4.112023e+02	-8.103522e+02
1.000000e+22	3.119914e+06	5.441511e+06	-2.294174e+06	4.277927e+02	8.296776e+02	3.324587e+02
1.000000e+22	-4.657713e+06	5.812504e+06	2.379537e+06	-7.640943e+02	1.959335e+02	6.136394e+02
1.000000e+22	6.612437e+06	-6.651191e+06	6.790218e+06	3.086345e+02	-7.644174e+02	4.680633e+02
1.000000e+22	-9.072230e+06	-7.060993e+06	-4.645557e+06	-4.746550e+02	-6.047198e+02	-5.012731e+02
1.000000e+22	1.104170e+07	-6.063513e+06	3.148559e+06	6.094069e+02	-5.819519e+02	4.291728e+02
1.000000e+22	-9.122157e+06	4.792309e+06	4.474791e+06	-4.989807e+02	6.958876e+02	3.534464e+02
1.000000e+22	-4.291112e+06	-8.034652e+06	-1.138780e+06	-4.733631e+02	-8.361050e+02	-8.604885e+01
1.000000e+22	1.029345e+07	-3.294850e+06	-1.039749e+06	5.378167e+02	-7.863463e+02	-1.940701e+02
#550
1.000000e+22	4.542104e+06	5.938194e+06	-5.284281e+05	5.161423e+02	7.246428e+02	3.669178e+02
1.000000e+22	-1.417925e+07	9.025492e+05	-3.141546e+06	-8.850961e+02	-1.593751e+01	-2.604107e+02
1.000000e+22	2.267199e+06	-2.923108e+05	5.617211e+06	3.382228e+02	3.730864e+02	9.103449e+02
1.000000e+22	2.134601e+06	-5.386398e+06	6.271667e+06	6.442458e+02	-2.798435e+02	6.695319e+02
1.000000e+22	-3.090281e+06	-5.423100e+06	9.706588e+06	-2.285190e+01	-4.057212e+02	8.218254e+02
1.000000e+22	-2.941312e+06	-3.683400e+06	-1.443154e+06	-6.481171e+02	-7.985876e+02	-1.765337e+02
1.000000e+22	-3.675354e+06	-8.112850e+06	2.046874e+06	-4.640808e+02	-9.130538e+02	8.032299e+01
1.000000e+22	1.161452e+06	3.136315e+06	9.482163e+06	5.570647e+02	6.414620e+02	4.526760e+02
1.000000e+22	-5.528474e+06	7.991863e+06	-4.943598e+06	-2.599920e+02	5.414248e+02	-7.373825e+02
1.000000e+22	1.003128e+06	-9.961035e+06	1.282253e+07	-3.513221e+01	-5.343931e+02	7.680856e+02
1.000000e+22	3.701348e+06	4.520944e+06	3.003279e+06	6.725504e+02	5.540371e+02	4.256752e+02
1.000000e+22	-2.161894e+06	-7.539032e+06	-6.065241e+06	-1.729797e+02	-4.098119e+02	-8.067609e+02
1.000000e+22	3.550172e+06	6.269322e+06	-1.955908e+06	4.327246e+02	8.259011e+02	3.438489e+02
1.000000e+22	-5.421519e+06	6.007391e+06	2.993071e+06	-7.635985e+02	1.939105e+02	6.134771e+02
1.000000e+22	6.919967e+06	-7.414747e+06	7.257448e+06	3.064452e+02	-7.626780e+02	4.664328e+02
